קישור, שם, מספר
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086393,"הצעת חוק-יסוד: גבולות המדינה וריבונותה",פ\23\1112
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086332,"הצעת חוק שוויון הזדמנויות במקום מגורים, התש'ף-2020",פ\23\1125
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088119,"הצעת חוק-יסוד: המיעוט הערבי כמיעוט לאומי ",פ\23\1200
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087103,"הצעת חוק סיוע לבני משפחה של נפטר ממחלה סופנית, התש'ף-2020",פ\23\1120
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087418,"הצעת חוק ועדת חקירה מיוחדת לרכש ספינות השיט והצוללות לחיל הים, התש'ף-2020",פ\23\1198
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087016,"הצעת חוק הסיוע המשפטי (תיקון - נפגעי עבירות מין), התש'ף-2020",פ\23\1132
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087050,"הצעת חוק העונשין (תיקון - איסור הצבת מכונות משחק של מפעל הפיס), התש'ף-2020",פ\23\1108
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086944,"הצעת חוק תקופת צינון לבכירים בשירות הציבורי (תיקוני חקיקה), התש'ף-2020",פ\23\1197
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088431,"הצעת חוק-יסוד: שכר נושאי משרה ברשויות השלטון (תיקוני חקיקה) ",פ\23\1203
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139630,"הצעת חוק ביטוח בריאות ממלכתי (תיקון - העברת תיק רפואי במעבר בין קופות חולים), התש'ף-2020",פ\23\1195
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087956,"הצעת חוק כרטיסי חיוב (תיקון - חובת פרסום פרטי ספק), התש'ף-2020",פ\23\1154
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088382,"הצעת חוק משק החשמל (תיקון - פיקוח פרלמנטרי על תעריפי החשמל), התש'ף-2020",פ\23\1157
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085766,"הצעת חוק הרשות לפיתוח הנגב (תיקון - הרחבת סמכויות הרשות ותפקידיה), התש'ף-2020",פ\23\1151
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087948,"הצעת חוק התכנון והבנייה (תיקון - ייצוג הוועדה המקומית), התש'ף-2020",פ\23\1124
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088441,"הצעת חוק התכנון והבנייה (תיקון - סייגים להתניית היתר), התש'ף-2020",פ\23\1123
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086184,"הצעת חוק הגנת הצרכן (תיקון - סימון תוצרת חקלאית שאינה ארוזה מראש), התש'ף-2020 ",פ\23\1144
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088524,"הצעת חוק הרשויות המקומיות (בחירת ראש הרשות וסגניו וכהונתם) (תיקון - הגבלת כהונה שלישית של ראש רשות מקומית), התש'ף-2020",פ\23\1130
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088437,"הצעת חוק התכנון והבנייה (תיקון - הרחבת הפטור מהיטל השבחה), התש'ף-2020",פ\23\1122
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086939,"הצעת חוק להסדר התדיינויות בסכסוכי משפחה (הוראת שעה) (תיקון - קביעה כהוראת קבע), התש'ף-2020",פ\23\1202
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087455,"הצעת חוק הביטוח הלאומי  (תיקון - דמי אבטלה לעצמאיים), התש'ף-2020",פ\23\1233
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088302,"הצעת חוק התאמת אופן ההעסקה של מטפלות במשפחתונים המפוקחים על ידי האגף למעונות יום ומשפחתונים במשרד העבודה, הרווחה והשירותים החברתיים, התש'ף-2020",פ\23\1235
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087457,"הצעת חוק הביטוח לאומי (תיקון – ביטוח זכויות עצמאי שעיקר הכנסתו מעסק שמצוי בפשיטת רגל או בפירוק) (הוראת שעה), התש'ף–2020",פ\23\1232
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088359,"הצעת חוק הביטוח הלאומי (תיקון - ביטול דחיית תשלום דמי אבטלה בגין חמשת ימי האבטלה הראשונים), התש'ף-2020",פ\23\1237
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088456,"הצעת חוק נתוני אשראי (הוראות מיוחדות - נגיף הקורונה החדש) (הוראת שעה), התש'ף-2020",פ\23\1229
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088488,"הצעת חוק הביטוח הלאומי (תיקון - שיפור תנאי ביטוח אבטלה לצעירים) (הוראת שעה), התש'ף-2020",פ\23\1266
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085902,"הצעת חוק להסדרת הטיפול באריזות (תיקון - החלת החוק על מכלי משקה גדולים), התש'ף-2020",פ\23\1224
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087240,"הצעת חוק-יסוד: הממשלה (תיקון - הפסקת כהונת שר ורציפות הממשלה)",פ\23\1230
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086624,"הצעת חוק נתוני אשראי (תיקון - איסור שימוש בנתוני אשראי שנאספו בתקופת משבר הקורונה), התש'ף-2020",פ\23\1228
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087892,"הצעת חוק דמי מחלה (היעדרות בשל מחלת ילד) (תיקון - התליית מספר ימי ההיעדרות במספר ילדי העובד), התש'ף-2020",פ\23\1248
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086913,"הצעת חוק התכנון והבנייה (תיקון מס' 116) (תיקון - דחיית תחילתו של החוק), התש'ף-2020 ",פ\23\1254
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088101,"הצעת חוק התובע הכללי, התש'ף-2020",פ\23\1261
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088470,"הצעת חוק הביטוח הלאומי (תיקון - תשלום דמי אבטלה החל מיום האבטלה הראשון) (הוראת שעה), התש'ף-2020",פ\23\1250
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087421,"הצעת חוק-יסוד: הממשלה (תיקון - בחירות מוקדמות באין ממשלה)",פ\23\1221
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086940,"הצעת חוק להסדרת ההימורים החוקיים בישראל, התש'ף-2020",פ\23\1212
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086328,"הצעת חוק העונשין  (תיקון - הגדרת גזענות), התש'ף-2020",פ\23\1209
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086953,"הצעת חוק סמכות ואחריות הורית, התש'ף-2020",פ\23\1207
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088334,"הצעת חוק התפזרות הכנסת העשרים ושלוש, התש'ף-2020",פ\23\1219
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087275,"הצעת חוק העונשין (תיקון - חלופת מאסר לנשים הרות ולאמהות), התש'ף-2020",פ\23\1216
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088304,"הצעת חוק להרחבת הייצוג ההולם של בני האוכלוסייה החרדית ברשויות ובתאגידים ציבוריים (תיקוני חקיקה), התש'ף-2020",פ\23\1223
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086931,"הצעת חוק הבחירות לכנסת (תיקון - ביטול אחוז החסימה ותיקון הסכמי עודפים), התש'ף-2020",פ\23\1218
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086114,"הצעת חוק-יסוד: בית המשפט לחוקה",פ\23\1206
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086917,"הצעת חוק הגבלת תקופת עסקה בעניין הגרלות או הימורים, התש'ף-2020",פ\23\1220
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088212,"הצעת חוק ביטול קנסות שהוטלו בתקופת התפרצות נגיף קורונה החדש, התש'ף-2020",פ\23\1213
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086897,"הצעת חוק העונשין (תיקון - חלופת מאסר לנשים הרות ואמהות), התש'ף-2020",פ\23\1210
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086883,"הצעת חוק סמכות ואחריות הורית (משמורת), התש'ף-2020",פ\23\1330
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086859,"הצעת חוק שירות המדינה (מינויים) (תיקון - חובת פרסום שאלון לאיתור חשש לניגוד עניינים), התש'ף-2020",פ\23\1332
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139953,"הצעת חוק זכויות החולה (תיקון - שמירת דגימות שנלקחו מנפגעי עבירות מין), התש'ף-2020",פ\23\1351
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086094,"הצעת חוק חדלות פירעון ושיקום כלכלי (תיקון - הפטר על קנסות בשל עבירות חניה ועל ריביות של תשלום עונשי), התש'ף-2020",פ\23\1326
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087959,"הצעת חוק לתיקון פקודת הרוקחים (הבטחת מלאי תרופתי), התש'ף-2020",פ\23\1286
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086699,"הצעת חוק למניעת הטרדה מינית (תיקון - דין התפטרות עקב הטרדה מינית או התנכלות כפיטורין), התש'ף-2020",פ\23\1331
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086133,"הצעת חוק נישואים אזרחיים, התש'ף-2020",פ\23\1325
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086984,"הצעת חוק השכירות והשאילה (תיקון - הארכת תקופת השכירות בעת מצב חירום), התש'ף-2020",פ\23\1354
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088303,"הצעת חוק לתיקון פקודת מס הכנסה (נקודות זיכוי למשפחות אומנה), התש'ף-2020",פ\23\1340
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088503,"הצעת חוק הרשויות המקומיות (התאמת תקציב הרווחה), התש'ף-2020",פ\23\1324
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086884,"הצעת חוק לתיקון פקודת הסטטיסטיקה (סטטיסטיקה לפי מגדר), התש'ף-2020",פ\23\1329
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140181,"הצעת חוק סל הקליטה (תיקון - זכאות יוצאים לשאלה), התש'ף-2020",פ\23\1335
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085740,"הצעת חוק הגנת השכר (תיקון - זכות בחוזה עבודה לעניין שכר דירה או הוצאות לינה), התש'ף-2020",פ\23\1284
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087544,"הצעת חוק צבא ההגנה לישראל, התש'ף-2020",פ\23\1322
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139744,"הצעת חוק הגנת הפרטיות (תיקון - הזכות להישכח של קטינים), התש'ף-2020",פ\23\1343
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088531,"הצעת חוק בחירות לגופים ציבוריים (תיקון - הגבלת כהונת יושב ראש ועד עובדים), התש'ף-2020",פ\23\1341
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085929,"הצעת חוק הבחירות לכנסת (תיקון - אי זכאות ליום שבתון לעובדים זרים), התש'ף-2020",פ\23\1336
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088471,"הצעת חוק-יסוד: הממשלה (תיקון - הגבלות על כהונת ראש ממשלה ושר ביותר ממשרד אחד)",פ\23\1346
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139628,"הצעת חוק זכויות הדייר בדיור הציבורי (תיקון - זכאות לדיור ציבורי להורה עצמאי המקבל מהמוסד לביטוח לאומי תשלום מזונות ואינו זכאי להבטחת הכנסה), התש'ף-2020",פ\23\1356
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088490,"הצעת חוק למניעת העסקה של עברייני מין במוסדות מסוימים (תיקון - הגדרת עבירת מין), התש'ף-2020",פ\23\1347
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088108,"הצעת חוק לתיקון פקודת התעבורה (ריבית פיגורים בשל אי תשלום קנס על עבירת חניה), התש'ף-2020",פ\23\1358
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139687,"הצעת חוק העברת מידע בין רשויות, התש'ף-2020",פ\23\1287
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139956,"הצעת חוק שוויון זכויות לאנשים עם מוגבלות (תיקון - הנגשת כל מקומות הרחצה), התש'ף-2020",פ\23\1316
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087944,"הצעת חוק ארוחת בוקר במוסדות חינוך, התש'ף-2020",פ\23\1276
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088398,"הצעת חוק זכויות החולה (תיקון - הכנסת מזון למוסדות רפואיים בחג הפסח), התש'ף-2020",פ\23\1304
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140063,"הצעת חוק התגמולים לנפגעי פעולות איבה (תיקון - פשע שנאה), התש'ף-2020",פ\23\1292
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139743,"הצעת חוק הגנת הפרטיות (תיקון - מניעת פרסום פרטיו ותצלומו של אדם שנהרג או נפגע ברבים בטרם נמסרה הודעה למשפחה), התש'ף-2020",פ\23\1345
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088264,"הצעת חוק לתיקון פקודת בריאות העם (הגבלת שעות תורנות רצופות של מטפל), התש'ף-2020",פ\23\1315
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088447,"הצעת חוק סיוע בקידום תעסוקתי למשפחות של עובדים מעוטי הכנסה, התש'ף-2020",פ\23\1291
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088289,"הצעת חוק שיפוט בתי דין רבניים (נישואין וגירושין) (תיקון - תשלומי מזונות לילדי בני הזוג), התש'ף-2020",פ\23\1334
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087756,"הצעת חוק הצבת מכשירי החייאה במקומות ציבוריים (תיקון - חובת הצבת מכשיר החייאה בבנייני מגורים גדולים), התש'ף-2020",פ\23\1310
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088067,"הצעת חוק-יסוד: הכנסת (תיקון - הרוב הנדרש למניעת השתתפות בבחירות) ",פ\23\1333
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088435,"הצעת חוק לעידוד השקעות הון (תיקון - עידוד ענף היהלומים) (הוראת שעה), התש'ף-2020",פ\23\1342
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088442,"הצעת חוק הבטחת הכנסה (תיקון - הכנסה שלא תחושב), התש'ף-2020",פ\23\1296
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086888,"הצעת חוק המרכז לגביית קנסות, אגרות והוצאות (תיקון - גביית חובות עבור רשות המים הארצית), התש'ף-2020",פ\23\1327
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088495,"הצעת חוק הביטוח הלאומי (תיקון - הארכת מועד להגשת תביעה לניידות עד חצי שנה לאחר גיל הפרישה), התש'ף-2020",פ\23\1282
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139986,"הצעת חוק הבטחת מסגרת השמה חוץ-ביתית לקטינים נזקקים, התש'ף-2020",פ\23\1352
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139692,"הצעת חוק הפיקוח על מעונות (תיקון - מניעת העסקה של עבריינים בעבירות מסוימות), התש'ף-2020",פ\23\1317
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086623,"הצעת חוק רשת ביטחון כלכלי לעסקים, בתקופת משבר וירוס הקורונה, התש'ף-2020",פ\23\1338
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088396,"הצעת חוק הביטוח הלאומי (תיקון - דמי אבטלה לעצמאיים), התש'ף-2020",פ\23\1280
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140716,"הצעת חוק לתיקון פקודת הסמים המסוכנים (הגדרת צמח הקנבוס, מדרוג עבירות ועונשים בסם קנבוס), התש'ף-2020",פ\23\1355
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087759,"הצעת חוק עיטור הפציעה הקרבית, התש'ף-2020",פ\23\1268
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139688,"הצעת חוק תובענות ייצוגיות (תיקון - תובענה ייצוגית בשל פגיעה בפרטיות), התש'ף-2020",פ\23\1339
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139769,"הצעת חוק-יסוד: הממשלה (תיקון - איסור על חקירה פלילית נגד ראש הממשלה במהלך תקופת כהונתו)",פ\23\1353
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140387,"הצעת חוק זכויות הסטודנט (תיקון - פטור מתשלום עבור קורס חוזר בשל שירות מילואים), התש'ף-2020",פ\23\1275
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088118,"הצעת חוק חג המצות (איסורי חמץ) (תיקון - איסור מכירת חמץ גם שלא בפומבי), התש'ף-2020",פ\23\1384
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088443,"הצעת חוק הגנת הצרכן (תיקון - סיכום פנייה), התש'ף-2020",פ\23\1370
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087782,"הצעת חוק הסדרת העיסוק במקצועות הבריאות (תיקון - מתן תעודה במקצועות הבריאות לבעלי הכשרה מקצועית), התש'ף-2020",פ\23\1360
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139690,"הצעת חוק הגנת הצרכן (תיקון - חובת הנגשת שיחה מוקלטת), התש'ף-2020",פ\23\1377
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088330,"הצעת חוק בית המשפט לענייני משפחה (תיקון - בני זוג מאותו המין), התש'ף-2020",פ\23\1418
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139988,"הצעת חוק היועץ המשפטי לממשלה (מינוי וכהונה), התש'ף-2020",פ\23\1410
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087260,"הצעת חוק המים (תיקון - איסור הפסקת אספקת מים), התש'ף-2020",פ\23\1373
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140000,"הצעת חוק חופש המידע (תיקון - הקמת נציבות חופש המידע והסדרת סמכותו של הממונה על חופש המידע ברשות ציבורית), התש'ף-2020",פ\23\1408
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086681,"הצעת חוק למניעת העסקה של עברייני מין במוסדות מסוימים (תיקון - העסקת בגיר שהורשע בעבירת מין כעובד זמני במוסד), התש'ף-2020",פ\23\1415
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088286,"הצעת חוק יישוב סכסוכי עבודה (תיקון - בוררות חובה בשירות הציבורי), התש'ף-2020",פ\23\1362
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139999,"הצעת חוק-יסוד: הממשלה (תיקון - דיון בהשתתפות ראש הממשלה החלופי)",פ\23\1416
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088083,"הצעת חוק הגנת הצרכן (תיקון - ביטול עסקה במסרון ומסירת אישור על קבלת הודעת ביטול), התש'ף-2020",פ\23\1380
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139923,"הצעת חוק-יסוד: השפיטה (תיקון - בחירת נשיא בית המשפט העליון בידי הכנסת)",פ\23\1413
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139862,"הצעת חוק בתי המשפט (תיקון - תקופת צינון למינוי היועץ המשפטי לממשלה או פרקליט המדינה כשופטים בבית המשפט העליון), התש'ף-2020",פ\23\1419
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140164,"הצעת חוק-יסוד: מבקר המדינה (תיקון - כשירות מועמדים לכהונה כמבקר המדינה)",פ\23\1420
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087176,"הצעת חוק עבודת נשים (תיקון - חישוב ימי מחלה בתקופת היריון), התש'ף-2020",פ\23\1399
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087261,"הצעת חוק-יסוד: משק המדינה (תיקון - חובת דיון על יעדי תקציב)",פ\23\1402
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140589,"הצעת חוק הכנסת (תיקון - ייצוג נשים בקרב יושבי ראש ועדות הכנסת), התש'ף-2020",פ\23\1388
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140316,"הצעת חוק הפיקוח על שירותים פיננסיים (ביטוח) (תיקון - העלאת הגיל לקבלת קצבה לנשים בקרן ותיקה שבהסדר), התש'ף-2020",פ\23\1400
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141149,"הצעת חוק חובת המכרזים (תיקון - העדפת תוצרת הארץ במכרזי מערכת הביטחון והמשרד לביטחון הפנים) (הוראת שעה), התש'ף-2020",פ\23\1429
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088091,"הצעת חוק לתיקון פקודת בריאות העם (מכרז להצבת מכונות מזון אוטומטיות), התש'ף-2020",פ\23\1426
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140219,"הצעת חוק ביטוח בריאות ממלכתי (תיקון - תושב ששהה מחוץ לישראל ואין לו קרוב משפחה), התש'ף-2020",פ\23\1428
